class_name,relative_path,filename,format,width,height,aspect_ratio,mean_r,mean_g,mean_b,md5
Kematangan,Master_Dataset\Kematangan\DS2_S113.jpg,DS2_S113.jpg,JPEG,505,505,1.0,0.36913415789604187,0.35103896260261536,0.345334529876709,ee8fbdfbf0959e8a503016ea28859571
Kematangan,Master_Dataset\Kematangan\DS2_S114.jpg,DS2_S114.jpg,JPEG,505,505,1.0,0.3805616497993469,0.35416391491889954,0.34694287180900574,02b6e4015338b9f98cd0b1539522a391
Kematangan,Master_Dataset\Kematangan\DS2_S115.jpg,DS2_S115.jpg,JPEG,505,505,1.0,0.38315147161483765,0.35207507014274597,0.34261074662208557,db3435094ebbb2adccce21e15e0752f6
Kematangan,Master_Dataset\Kematangan\DS2_S116.jpg,DS2_S116.jpg,JPEG,505,505,1.0,0.3759891092777252,0.35225415229797363,0.3448987901210785,49b7f0a6e7b505a97643f220899c4aa4
Kematangan,Master_Dataset\Kematangan\DS2_S117.jpg,DS2_S117.jpg,JPEG,505,505,1.0,0.3779115378856659,0.35687845945358276,0.35034602880477905,cf9a76a8944eff4dff58dba085a0d76a
Kematangan,Master_Dataset\Kematangan\DS2_S118.jpg,DS2_S118.jpg,JPEG,505,505,1.0,0.4176159203052521,0.3866792917251587,0.3773040473461151,7c0d870abe38da3139119af1341e80ae
Kematangan,Master_Dataset\Kematangan\DS2_S119.jpg,DS2_S119.jpg,JPEG,505,505,1.0,0.35417428612709045,0.3317665755748749,0.3256015479564667,f9ce64685c62d3248eb57a6d9dda2f00
Kematangan,Master_Dataset\Kematangan\DS2_S12.jpg,DS2_S12.jpg,JPEG,505,505,1.0,0.4101755619049072,0.40109872817993164,0.39367467164993286,d459f99cf36e36eb0a6d3552bc634074
Kematangan,Master_Dataset\Kematangan\DS2_S120.jpg,DS2_S120.jpg,JPEG,505,505,1.0,0.363748162984848,0.3487113118171692,0.3444555401802063,3c9a80612d9a8865060751ed3c41f0cf
Kematangan,Master_Dataset\Kematangan\DS2_S121.jpg,DS2_S121.jpg,JPEG,505,505,1.0,0.42188969254493713,0.3908665180206299,0.38250571489334106,dcab1f7ec94842462c93060c66f42cf5
Kematangan,Master_Dataset\Kematangan\DS2_S122.jpg,DS2_S122.jpg,JPEG,505,505,1.0,0.30356431007385254,0.2776605486869812,0.2715226411819458,a7b6d045d1d8a09b7f2633767d8cf0b5
Kematangan,Master_Dataset\Kematangan\DS2_S123.jpg,DS2_S123.jpg,JPEG,505,505,1.0,0.4480487108230591,0.4279513657093048,0.4140780568122864,f24d3be7eb4976c892d688c6702bf8f7
Kematangan,Master_Dataset\Kematangan\DS2_S124.jpg,DS2_S124.jpg,JPEG,505,505,1.0,0.5887894630432129,0.5576337575912476,0.542329728603363,7fc1d1166a14ac7b79c3ae31a7a39b0d
Kematangan,Master_Dataset\Kematangan\DS2_S125.jpg,DS2_S125.jpg,JPEG,505,505,1.0,0.3286695182323456,0.292683869600296,0.28295984864234924,5cbe3b5646694f7d01b8ce804cc72d9d
Kematangan,Master_Dataset\Kematangan\DS2_S126.jpg,DS2_S126.jpg,JPEG,505,505,1.0,0.36185139417648315,0.33908239006996155,0.3327759802341461,2fdcb88e3f68c9a552fe0794a17a813f
Kematangan,Master_Dataset\Kematangan\DS2_S127.jpg,DS2_S127.jpg,JPEG,505,505,1.0,0.3765706419944763,0.3617962896823883,0.3485683798789978,c92a37c36ce923457a0163dcc6137047
Kematangan,Master_Dataset\Kematangan\DS2_S128.jpg,DS2_S128.jpg,JPEG,505,505,1.0,0.3608003854751587,0.34782296419143677,0.341035932302475,0799a65eb8802e1783a02302706616c7
Kematangan,Master_Dataset\Kematangan\DS2_S129.jpg,DS2_S129.jpg,JPEG,505,505,1.0,0.3616009056568146,0.34332990646362305,0.33381202816963196,4bffe84fbdcf8e05f7c91e89aa5fdcd3
Kematangan,Master_Dataset\Kematangan\DS2_S13.jpg,DS2_S13.jpg,JPEG,505,505,1.0,0.36116936802864075,0.38666683435440063,0.3404671847820282,1efbab8233039b47e0da8e1bc7c5cfe2
Kematangan,Master_Dataset\Kematangan\DS2_S130.jpg,DS2_S130.jpg,JPEG,505,505,1.0,0.3615049421787262,0.3451154828071594,0.3355049192905426,1343f873c4eae3a81976c17f6e5228e9
Kematangan,Master_Dataset\Kematangan\DS2_S131.jpg,DS2_S131.jpg,JPEG,505,505,1.0,0.3469366431236267,0.3313952088356018,0.31958743929862976,77942c600502016ae10d07237792aad3
Kematangan,Master_Dataset\Kematangan\DS2_S132.jpg,DS2_S132.jpg,JPEG,505,505,1.0,0.3331966698169708,0.31233271956443787,0.29917916655540466,e1d4cd815be04943fed01329dd6bac0e
Kematangan,Master_Dataset\Kematangan\DS2_S133.jpg,DS2_S133.jpg,JPEG,505,505,1.0,0.3123258650302887,0.292972207069397,0.2809431552886963,903d743e0ea3389c7ba2de06d6bca0e4
Kematangan,Master_Dataset\Kematangan\DS2_S134.jpg,DS2_S134.jpg,JPEG,505,505,1.0,0.377708375453949,0.35943785309791565,0.3476093113422394,98107a7604acafcb96577ad26af58f55
Kematangan,Master_Dataset\Kematangan\DS2_S135.jpg,DS2_S135.jpg,JPEG,505,505,1.0,0.38917654752731323,0.37082111835479736,0.35934212803840637,809ebcfeae95775ac76a8478c9a0c4e1
Kematangan,Master_Dataset\Kematangan\DS2_S136.jpg,DS2_S136.jpg,JPEG,505,505,1.0,0.3242136538028717,0.30558061599731445,0.2937345504760742,948ff6a72747c7596fcc8851e83e6434
Kematangan,Master_Dataset\Kematangan\DS2_S137.jpg,DS2_S137.jpg,JPEG,505,505,1.0,0.4321660101413727,0.386270135641098,0.3679603040218353,18dc88821e0286c902e16cd675ed13b6
Kematangan,Master_Dataset\Kematangan\DS2_S14.jpg,DS2_S14.jpg,JPEG,505,505,1.0,0.30383002758026123,0.3276730477809906,0.28627443313598633,f11295b2b11fc69f8805e8debd5bee64
Kematangan,Master_Dataset\Kematangan\DS2_S15.jpg,DS2_S15.jpg,JPEG,505,505,1.0,0.41653871536254883,0.4341372549533844,0.38984403014183044,f8c7f67431d4e80922e582fffa7426b7
Kematangan,Master_Dataset\Kematangan\DS2_S16.jpg,DS2_S16.jpg,JPEG,505,505,1.0,0.43198174238204956,0.4543062746524811,0.39322909712791443,0b224e012bafe1e2e660e1318d2903ae
Kematangan,Master_Dataset\Kematangan\DS2_S17.jpg,DS2_S17.jpg,JPEG,505,505,1.0,0.4523910880088806,0.47676751017570496,0.39970457553863525,392dbb85fa7dddb99628dc9835b04905
Kematangan,Master_Dataset\Kematangan\DS2_S18.jpg,DS2_S18.jpg,JPEG,505,505,1.0,0.4121386706829071,0.43795058131217957,0.37697502970695496,ea71b9473ebfee4cfe7bf2cdfbdfbeb4
Kematangan,Master_Dataset\Kematangan\DS2_S19.jpg,DS2_S19.jpg,JPEG,505,505,1.0,0.3628638982772827,0.38414767384529114,0.3326543867588043,51f200e3edb04be0b85af4103d5e8da9
Kematangan,Master_Dataset\Kematangan\DS2_S2.jpg,DS2_S2.jpg,JPEG,505,505,1.0,0.46082603931427,0.4625717103481293,0.3892243504524231,dddb4e63003dc9b10d5cd98b5e9d1b1e
Kematangan,Master_Dataset\Kematangan\DS2_S20.jpg,DS2_S20.jpg,JPEG,505,505,1.0,0.2840730547904968,0.2941574454307556,0.2567296624183655,4a1688ae5a0c314ea3e491a9079104d4
Kematangan,Master_Dataset\Kematangan\DS2_S21.jpg,DS2_S21.jpg,JPEG,505,505,1.0,0.42265063524246216,0.41311779618263245,0.3978274166584015,9bf118f0e8ff0b38885fcbacb5b34f8e
Kematangan,Master_Dataset\Kematangan\DS2_S22.jpg,DS2_S22.jpg,JPEG,505,505,1.0,0.38541993498802185,0.4104313552379608,0.36375248432159424,c683695c8f7e60abb1217339a6a01e07
Kematangan,Master_Dataset\Kematangan\DS2_S23.jpg,DS2_S23.jpg,JPEG,505,505,1.0,0.3688621520996094,0.3930453062057495,0.33243507146835327,f848f1809de97b81e201165f7b48f31a
Kematangan,Master_Dataset\Kematangan\DS2_S24.jpg,DS2_S24.jpg,JPEG,505,505,1.0,0.3817465305328369,0.40041929483413696,0.3628542721271515,2b7339d24cc5f5908d5edaecd8c36959
Kematangan,Master_Dataset\Kematangan\DS2_S25.jpg,DS2_S25.jpg,JPEG,1009,1009,1.0,0.41290920972824097,0.3761135935783386,0.36036378145217896,8de34381e0b722db16bc8868492c9936
Kematangan,Master_Dataset\Kematangan\DS2_S26.jpg,DS2_S26.jpg,JPEG,505,505,1.0,0.4130317270755768,0.3764643371105194,0.36091354489326477,7d7a6cfa734fffc920bf2c97f3a7f7ba
Kematangan,Master_Dataset\Kematangan\DS2_S27.jpg,DS2_S27.jpg,JPEG,505,505,1.0,0.3837818205356598,0.3420989513397217,0.3288237154483795,299183b875b7ae731d68036918ecf68b
Kematangan,Master_Dataset\Kematangan\DS2_S28.jpg,DS2_S28.jpg,JPEG,505,505,1.0,0.41327211260795593,0.3906904458999634,0.3759925067424774,3a37b5ad662c0e38963a41091af1ca48
Kematangan,Master_Dataset\Kematangan\DS2_S29.jpg,DS2_S29.jpg,JPEG,505,505,1.0,0.4461386799812317,0.42968735098838806,0.4152669310569763,3f87696989a0a529ef3773b303caebfc
Kematangan,Master_Dataset\Kematangan\DS2_S3.jpg,DS2_S3.jpg,JPEG,505,505,1.0,0.45955780148506165,0.4340217113494873,0.4169825315475464,0b67df9a760c48d35e0908495d912e2e
Kematangan,Master_Dataset\Kematangan\DS2_S30.jpg,DS2_S30.jpg,JPEG,505,505,1.0,0.4273483157157898,0.3953299820423126,0.372039258480072,ab4895ad638b3b4bc6ab66b69e74fc3f
Kematangan,Master_Dataset\Kematangan\DS2_S31.jpg,DS2_S31.jpg,JPEG,505,505,1.0,0.45810115337371826,0.42517390847206116,0.3990790843963623,681cd93b2488f9d713c5e993eb73e0b9
Kematangan,Master_Dataset\Kematangan\DS2_S32.jpg,DS2_S32.jpg,JPEG,505,505,1.0,0.4446055591106415,0.41524791717529297,0.38672634959220886,90f407b1ed4854d3c1ac1318cceccfa4
Kematangan,Master_Dataset\Kematangan\DS2_S33.jpg,DS2_S33.jpg,JPEG,505,505,1.0,0.4316001236438751,0.4015626013278961,0.3740159571170807,abc38231cfd7d874331587560b3cab69
Kematangan,Master_Dataset\Kematangan\DS2_S34.jpg,DS2_S34.jpg,JPEG,505,505,1.0,0.4224699139595032,0.39101463556289673,0.36588940024375916,ad1983f874f406ef66ae9c3a84031252
Kematangan,Master_Dataset\Kematangan\DS2_S35.jpg,DS2_S35.jpg,JPEG,505,505,1.0,0.4072870910167694,0.3831479251384735,0.3660304844379425,692a98b7fb0fd77550b16eac6625dade
Kematangan,Master_Dataset\Kematangan\DS2_S36.jpg,DS2_S36.jpg,JPEG,505,505,1.0,0.3800472915172577,0.3556041419506073,0.3430497944355011,1cf78ca5d4e197d3e0b4573fd568f2a9
Kematangan,Master_Dataset\Kematangan\DS2_S37.jpg,DS2_S37.jpg,JPEG,505,505,1.0,0.48541390895843506,0.46006253361701965,0.4297807812690735,3c0840416d07b6fc6befb2657e3608da
Kematangan,Master_Dataset\Kematangan\DS2_S38.jpg,DS2_S38.jpg,JPEG,505,505,1.0,0.3569411635398865,0.3429499864578247,0.33606743812561035,363dc672a7375922e3ef7bd48437c7da
Kematangan,Master_Dataset\Kematangan\DS2_S39.jpg,DS2_S39.jpg,JPEG,505,505,1.0,0.37748461961746216,0.36213281750679016,0.35280507802963257,d1f870e31857991d9c81a69d25877ed8
Kematangan,Master_Dataset\Kematangan\DS2_S4.jpg,DS2_S4.jpg,JPEG,505,505,1.0,0.5077279806137085,0.4751602113246918,0.38410189747810364,100f709d4052258b5919b9b5731f3164
Kematangan,Master_Dataset\Kematangan\DS2_S40.jpg,DS2_S40.jpg,JPEG,1009,1009,1.0,0.4060225188732147,0.3843933343887329,0.37119123339653015,37679c962dc51361fa916bd4d758dbce
Kematangan,Master_Dataset\Kematangan\DS2_S41.jpg,DS2_S41.jpg,JPEG,505,505,1.0,0.40612635016441345,0.384674996137619,0.371420294046402,2a97cfbf262c8cf4fa9a706fbcab7ba7
Kematangan,Master_Dataset\Kematangan\DS2_S42.jpg,DS2_S42.jpg,JPEG,505,505,1.0,0.3872097134590149,0.37047088146209717,0.36079177260398865,439cdfc8cf828ea42d61bf3212c4a025
Kematangan,Master_Dataset\Kematangan\DS2_S43.jpg,DS2_S43.jpg,JPEG,505,505,1.0,0.4273618459701538,0.3961201012134552,0.3773576319217682,a58301155a7511bf53978c615a9e32cc
Kematangan,Master_Dataset\Kematangan\DS2_S44.jpg,DS2_S44.jpg,JPEG,505,505,1.0,0.41228020191192627,0.38475701212882996,0.36762911081314087,f44a3b414cd46e44a9481c1a0790b9ae
Kematangan,Master_Dataset\Kematangan\DS2_S45.jpg,DS2_S45.jpg,JPEG,505,505,1.0,0.4271092712879181,0.40637898445129395,0.3953893184661865,778cf74a88c0707e024475c7f18fa47b
Kematangan,Master_Dataset\Kematangan\DS2_S46.jpg,DS2_S46.jpg,JPEG,505,505,1.0,0.4118049442768097,0.38768863677978516,0.37561970949172974,5b41a4a804ac650416893c96cbadb383
Kematangan,Master_Dataset\Kematangan\DS2_S47.jpg,DS2_S47.jpg,JPEG,505,505,1.0,0.45119455456733704,0.43361368775367737,0.42073237895965576,6170baa5cd185fd8bbb610569958bbb1
Kematangan,Master_Dataset\Kematangan\DS2_S48.jpg,DS2_S48.jpg,JPEG,505,505,1.0,0.4320211708545685,0.4067295491695404,0.39285069704055786,a8247bc73fba74fe5ae2ba731d5bc224
Kematangan,Master_Dataset\Kematangan\DS2_S49.jpg,DS2_S49.jpg,JPEG,505,505,1.0,0.4104645848274231,0.3775475323200226,0.3605789244174957,307b4ebafcb57ef5815f937cd65c3a23
Kematangan,Master_Dataset\Kematangan\DS2_S5.jpg,DS2_S5.jpg,JPEG,505,505,1.0,0.3360048830509186,0.3527466356754303,0.31831616163253784,eeb3b018a38918ebd3f8832cd91044a1
Kematangan,Master_Dataset\Kematangan\DS2_S50.jpg,DS2_S50.jpg,JPEG,505,505,1.0,0.4269999563694,0.40014469623565674,0.3807392418384552,15066e2d6c286cde130ab6905b5b7757
Kematangan,Master_Dataset\Kematangan\DS2_S51.jpg,DS2_S51.jpg,JPEG,505,505,1.0,0.3926014304161072,0.36485251784324646,0.35096219182014465,9e14961066340d9d04d36c412f1e77a1
Kematangan,Master_Dataset\Kematangan\DS2_S52.jpg,DS2_S52.jpg,JPEG,1009,1009,1.0,0.3578451871871948,0.3414294421672821,0.3336988389492035,9258be108fd0ffb2bdf64d96441070ae
Kematangan,Master_Dataset\Kematangan\DS2_S53.jpg,DS2_S53.jpg,JPEG,505,505,1.0,0.3582504987716675,0.34146103262901306,0.3340376615524292,c2473dd722be86e0b64885ce18b50583
Kematangan,Master_Dataset\Kematangan\DS2_S54.jpg,DS2_S54.jpg,JPEG,505,505,1.0,0.4058798551559448,0.38434815406799316,0.37070953845977783,fb66e7e920cb1c10f745b9080a170f23
Kematangan,Master_Dataset\Kematangan\DS2_S55.jpg,DS2_S55.jpg,JPEG,505,505,1.0,0.3931439220905304,0.37612414360046387,0.3654627203941345,11954d1171186c10ce69dc7af076ddf5
Kematangan,Master_Dataset\Kematangan\DS2_S56.jpg,DS2_S56.jpg,JPEG,505,505,1.0,0.4311967194080353,0.42315125465393066,0.41178056597709656,99c87f9053b6d120ac057c8e3bd1165c
Kematangan,Master_Dataset\Kematangan\DS2_S57.jpg,DS2_S57.jpg,JPEG,505,505,1.0,0.3849547505378723,0.36775779724121094,0.3571802079677582,648f149c6c0a5df2867fc694af0a56a9
Kematangan,Master_Dataset\Kematangan\DS2_S58.jpg,DS2_S58.jpg,JPEG,505,505,1.0,0.3737654685974121,0.356371134519577,0.3484039604663849,9325a8c59aa1cd1e8f3ad2f5195c80d2
Kematangan,Master_Dataset\Kematangan\DS2_S59.jpg,DS2_S59.jpg,JPEG,1009,1009,1.0,0.41612622141838074,0.39431455731391907,0.38237327337265015,50bfea1980820f3affdeddc80a2eaab9
Kematangan,Master_Dataset\Kematangan\DS2_S6.jpg,DS2_S6.jpg,JPEG,505,505,1.0,0.32979655265808105,0.3562413156032562,0.300137996673584,734b90b6870ff21ef522f6e69506ec0a
Kematangan,Master_Dataset\Kematangan\DS2_S60.jpg,DS2_S60.jpg,JPEG,505,505,1.0,0.4162864685058594,0.3947102725505829,0.38247013092041016,5ac8ea3003d12c5f9084e43e671e447d
Kematangan,Master_Dataset\Kematangan\DS2_S61.jpg,DS2_S61.jpg,JPEG,505,505,1.0,0.3475717306137085,0.32905682921409607,0.32363322377204895,e6bbfa41fd0ad7544079a11fcfadcf8a
Kematangan,Master_Dataset\Kematangan\DS2_S62.jpg,DS2_S62.jpg,JPEG,505,505,1.0,0.3784363567829132,0.36543405055999756,0.3595225512981415,5bd4d7e3049715745975de21f499bd7f
Kematangan,Master_Dataset\Kematangan\DS2_S63.jpg,DS2_S63.jpg,JPEG,505,505,1.0,0.36358842253685,0.34181034564971924,0.3330802321434021,42e91454f81a926788d3a4039dbf2d71
Kematangan,Master_Dataset\Kematangan\DS2_S64.jpg,DS2_S64.jpg,JPEG,1009,1009,1.0,0.44817614555358887,0.42572373151779175,0.4090994894504547,89e6a9d5c8a66061bd723135586e6427
Kematangan,Master_Dataset\Kematangan\DS2_S65.jpg,DS2_S65.jpg,JPEG,505,505,1.0,0.4482690393924713,0.42612698674201965,0.4093153774738312,210d46d7a55d222fd1dd78e5b76d8ed0
Kematangan,Master_Dataset\Kematangan\DS2_S66.jpg,DS2_S66.jpg,JPEG,505,505,1.0,0.4089122414588928,0.3916562795639038,0.380147784948349,8e84c6541e9ec80e60c6e69273707b5a
Kematangan,Master_Dataset\Kematangan\DS2_S67.jpg,DS2_S67.jpg,JPEG,505,505,1.0,0.4427967369556427,0.42552006244659424,0.4102472960948944,44219656635e3ca978d50a72ae864d38
Kematangan,Master_Dataset\Kematangan\DS2_S68.jpg,DS2_S68.jpg,JPEG,505,505,1.0,0.4207024872303009,0.3973693549633026,0.3855119049549103,e4a7a5c1f92afe07f4aad43ddf42b392
Kematangan,Master_Dataset\Kematangan\DS2_S69.jpg,DS2_S69.jpg,JPEG,505,505,1.0,0.33488646149635315,0.3203761577606201,0.31729570031166077,dfe59a29817edabab61a0fd01cd7f758
Kematangan,Master_Dataset\Kematangan\DS2_S7.jpg,DS2_S7.jpg,JPEG,505,505,1.0,0.31713634729385376,0.33983010053634644,0.2972152531147003,5f9a31b787c9c092cd673b21c74ac1be
Kematangan,Master_Dataset\Kematangan\DS2_S70.jpg,DS2_S70.jpg,JPEG,505,505,1.0,0.473254919052124,0.4492533504962921,0.4259403347969055,93af62991325914cb7adcf3ee58e5d09
Kematangan,Master_Dataset\Kematangan\DS2_S71.jpg,DS2_S71.jpg,JPEG,505,505,1.0,0.4147615134716034,0.3857215642929077,0.3651312589645386,3b299628445075580e8b680ed6e8e02c
Kematangan,Master_Dataset\Kematangan\DS2_S72.jpg,DS2_S72.jpg,JPEG,1009,1009,1.0,0.4526439607143402,0.43201541900634766,0.41766491532325745,1621be50310cd5f7b284edfdb25a6ad6
Kematangan,Master_Dataset\Kematangan\DS2_S73.jpg,DS2_S73.jpg,JPEG,505,505,1.0,0.45280468463897705,0.43232911825180054,0.4179684519767761,d3ca36f47cd70fbd7320b372791b899d
Kematangan,Master_Dataset\Kematangan\DS2_S74.jpg,DS2_S74.jpg,JPEG,505,505,1.0,0.41812172532081604,0.39997345209121704,0.38519182801246643,3c26b398d87332c9485e05ad737e1f7e
Kematangan,Master_Dataset\Kematangan\DS2_S75.jpg,DS2_S75.jpg,JPEG,505,505,1.0,0.34513866901397705,0.3282760679721832,0.32032743096351624,ade22e2502ad74fea74e3253ccd0112a
Kematangan,Master_Dataset\Kematangan\DS2_S76.jpg,DS2_S76.jpg,JPEG,505,505,1.0,0.41316863894462585,0.3970693051815033,0.38344329595565796,932399895ff3888840f1429f86674552
Kematangan,Master_Dataset\Kematangan\DS2_S77.jpg,DS2_S77.jpg,JPEG,505,505,1.0,0.4449787139892578,0.4268701374530792,0.4123675525188446,1df83537e9460915be7c165d6aaf0c87
Kematangan,Master_Dataset\Kematangan\DS2_S78.jpg,DS2_S78.jpg,JPEG,505,505,1.0,0.4773203432559967,0.4563598930835724,0.4284195899963379,952745c4bab3284c955362bb5008cd71
Kematangan,Master_Dataset\Kematangan\DS2_S79.jpg,DS2_S79.jpg,JPEG,505,505,1.0,0.41716456413269043,0.38925349712371826,0.3730737864971161,30895f5f8931e0356df349090a40126e
Kematangan,Master_Dataset\Kematangan\DS2_S8.jpg,DS2_S8.jpg,JPEG,505,505,1.0,0.45420390367507935,0.4548880159854889,0.4018232524394989,50e791c8f9ff2cc1a26af8324dd75539
Kematangan,Master_Dataset\Kematangan\DS2_S80.jpg,DS2_S80.jpg,JPEG,505,505,1.0,0.4490804672241211,0.4282880425453186,0.4131966233253479,88796a7c70a316fa711ff42094b0087c
Kematangan,Master_Dataset\Kematangan\DS2_S81.jpg,DS2_S81.jpg,JPEG,505,505,1.0,0.40644192695617676,0.383822500705719,0.3688580393791199,2675f42c43b1b8f357e9045f68f7a4c0
Kematangan,Master_Dataset\Kematangan\DS2_S82.jpg,DS2_S82.jpg,JPEG,505,505,1.0,0.37670645117759705,0.3563700020313263,0.34771692752838135,7faa52c4b0dea50cd761f5a928dfefa9
Kematangan,Master_Dataset\Kematangan\DS2_S83.jpg,DS2_S83.jpg,JPEG,505,505,1.0,0.44369393587112427,0.42032235860824585,0.3993668258190155,8ae043d87c801680c10944357c942880
Kematangan,Master_Dataset\Kematangan\DS2_S84.jpg,DS2_S84.jpg,JPEG,505,505,1.0,0.4269857406616211,0.3987417221069336,0.3820348381996155,0e27c44e33cd434c136f7668891e84c0
Kematangan,Master_Dataset\Kematangan\DS2_S85.jpg,DS2_S85.jpg,JPEG,505,505,1.0,0.42339619994163513,0.40113139152526855,0.38695794343948364,137337c769783e2ee9f1cdf5bba655fd
Kematangan,Master_Dataset\Kematangan\DS2_S86.jpg,DS2_S86.jpg,JPEG,505,505,1.0,0.4421420097351074,0.41954562067985535,0.4046170711517334,8ea0301f215408786ab9f1afab376ffa
Kematangan,Master_Dataset\Kematangan\DS2_S87.jpg,DS2_S87.jpg,JPEG,505,505,1.0,0.4019765257835388,0.38075584173202515,0.37061643600463867,0ffc91c65518c22be7a963f9265f8300
Kematangan,Master_Dataset\Kematangan\DS2_S88.jpg,DS2_S88.jpg,JPEG,505,505,1.0,0.4373883903026581,0.40708792209625244,0.3921935558319092,44d933fdccdb17eb19de54c2ed2ace5a
Kematangan,Master_Dataset\Kematangan\DS2_S89.jpg,DS2_S89.jpg,JPEG,505,505,1.0,0.43832844495773315,0.41994914412498474,0.40932250022888184,b331f2d59ea374db20637cc9a19c7751
Kematangan,Master_Dataset\Kematangan\DS2_S9.jpg,DS2_S9.jpg,JPEG,505,505,1.0,0.41213923692703247,0.4291537404060364,0.3829091191291809,32bb0de9d4803714abbfa48feae68c68
Kematangan,Master_Dataset\Kematangan\DS2_S90.jpg,DS2_S90.jpg,JPEG,505,505,1.0,0.40386268496513367,0.38692501187324524,0.3774201273918152,c85258b3d6f01d1da07ecb108c9f2efb
Kematangan,Master_Dataset\Kematangan\DS2_S91.jpg,DS2_S91.jpg,JPEG,505,505,1.0,0.33204859495162964,0.31270158290863037,0.30898940563201904,ee152176a63f0a2fec7f9029b00a79cc
Kematangan,Master_Dataset\Kematangan\DS2_S92.jpg,DS2_S92.jpg,JPEG,505,505,1.0,0.3928118050098419,0.3623512387275696,0.35339778661727905,85ba65bb1cb8ba2096874ac87e47be91
Kematangan,Master_Dataset\Kematangan\DS2_S93.jpg,DS2_S93.jpg,JPEG,505,505,1.0,0.36876747012138367,0.34980693459510803,0.34140923619270325,830c881baab16706d93318678e60a07b
Kematangan,Master_Dataset\Kematangan\DS2_S94.jpg,DS2_S94.jpg,JPEG,505,505,1.0,0.35954177379608154,0.3466281592845917,0.34020379185676575,47bcab69538b013d4ab02a39a9889088
Kematangan,Master_Dataset\Kematangan\DS2_S95.jpg,DS2_S95.jpg,JPEG,505,505,1.0,0.40168237686157227,0.38375329971313477,0.37496188282966614,37fe95270bb5c29af1cf1f2ccb28a10e
Kematangan,Master_Dataset\Kematangan\DS2_S96.jpg,DS2_S96.jpg,JPEG,505,505,1.0,0.3319554030895233,0.31628182530403137,0.31300148367881775,d42c551ab4bccd07902164daef9ea1e8
Kematangan,Master_Dataset\Kematangan\DS2_S97.jpg,DS2_S97.jpg,JPEG,505,505,1.0,0.35466620326042175,0.3381092846393585,0.33177435398101807,6b079453e25973b2ecac5fd68c268964
Kematangan,Master_Dataset\Kematangan\DS2_S98.jpg,DS2_S98.jpg,JPEG,505,505,1.0,0.3380712568759918,0.3242322504520416,0.3200194239616394,59c0a7caa022d0fa4d27de128de0fa25
Kematangan,Master_Dataset\Kematangan\DS2_S99.jpg,DS2_S99.jpg,JPEG,505,505,1.0,0.31514114141464233,0.29768553376197815,0.2928237020969391,1a07266dc96bf0c49ace9f008d6891cb
Matang,Master_Dataset\Matang\DS1_C3_1000_jpg.rf.5a42a4f4e366fb1b4ce569809ec469d2.jpg,DS1_C3_1000_jpg.rf.5a42a4f4e366fb1b4ce569809ec469d2.jpg,JPEG,224,224,1.0,0.527550995349884,0.5100632905960083,0.4310353398323059,cc16cd5f95130493b6d011cf91318ab3
Matang,Master_Dataset\Matang\DS1_C3_1001_jpg.rf.bd3dd168fd240bd3a7e06bb6e603ea53.jpg,DS1_C3_1001_jpg.rf.bd3dd168fd240bd3a7e06bb6e603ea53.jpg,JPEG,224,224,1.0,0.4109322130680084,0.4650462865829468,0.2754448652267456,8c59b242b0fb793efc185634caeeb470
Matang,Master_Dataset\Matang\DS1_C3_1002_jpg.rf.3d8d7c69e0f2f6c71986b3a92f53c3d3.jpg,DS1_C3_1002_jpg.rf.3d8d7c69e0f2f6c71986b3a92f53c3d3.jpg,JPEG,224,224,1.0,0.5742729902267456,0.5540062785148621,0.41853001713752747,9d656d87aee0e7a34cbfb472c1164a2b
Matang,Master_Dataset\Matang\DS1_C3_1003_jpg.rf.51ed4ec8086b9527ae4de55f0ac440e4.jpg,DS1_C3_1003_jpg.rf.51ed4ec8086b9527ae4de55f0ac440e4.jpg,JPEG,224,224,1.0,0.4117758572101593,0.48242706060409546,0.2947518229484558,e75788d2b7a44a8e73cbd844b142be62
Matang,Master_Dataset\Matang\DS1_C3_1004_jpg.rf.517e83acfedac08510685a62ec8189c9.jpg,DS1_C3_1004_jpg.rf.517e83acfedac08510685a62ec8189c9.jpg,JPEG,224,224,1.0,0.4654287099838257,0.47366946935653687,0.35106682777404785,265ad20b126502cafed2eb99f02e7522
Matang,Master_Dataset\Matang\DS1_C3_1005_jpg.rf.16186aff4e0cf7e58331dd6d748a5a79.jpg,DS1_C3_1005_jpg.rf.16186aff4e0cf7e58331dd6d748a5a79.jpg,JPEG,224,224,1.0,0.4330359399318695,0.4402659237384796,0.3452810049057007,1f973c491322d8eff2eb287360acfa0b
Matang,Master_Dataset\Matang\DS1_C3_1006_jpg.rf.108017e0255474e7e3d58b1a4c9952cf.jpg,DS1_C3_1006_jpg.rf.108017e0255474e7e3d58b1a4c9952cf.jpg,JPEG,224,224,1.0,0.4155568778514862,0.425956666469574,0.2900426983833313,8d80e98d164bc30b24ae838af27cd3a6
Matang,Master_Dataset\Matang\DS1_C3_1007_jpg.rf.07e584a348a986072b7a1b917a16541a.jpg,DS1_C3_1007_jpg.rf.07e584a348a986072b7a1b917a16541a.jpg,JPEG,224,224,1.0,0.5283225178718567,0.5109684467315674,0.3787959814071655,6ed2c315fc1c5deab12da08e7ca5db26
